madb_id,medium,duplicated,id,title,suffix,ruby,started_year,started_month,started_day,ended_year,ended_month,ended_day,broadcast,author,original_title,madb_uri,official_uri,memo
ANS002001700,劇場,,mzYcNcq5tQB,解けちがい,,カケチガイ,1918,4,1,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16336,,
ANS002001600,劇場,,dfpkoBF59Sz,腰折燕,,コシオリツバメ,1918,4,1,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16334,,
ANS002001800,劇場,,mpZPsD2oSAc,蟻と鳩,,アリトハト,1918,7,18,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16338,,
ANS002013900,不明,,GmZAVpcvTed,太郎の番兵（兵隊）・潜水艇の巻,,タロウノバンペイ ヘイタイ センスイテイノマキ,1918,8,4,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16556,,
ANS000002700,劇場,,ex5e99THZSN,太郎の兵隊 潜航艇の巻,,タロウノヘイタイ センコウテイノマキ,1918,8,4,,,,-,-,,http://mediaarts-db.jp/an/anime_series/33,,
ANS002001900,劇場,,UfbsEmYnjev,気圧と水揚ポンプ,,キアツトミズアゲポンプ,1921,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16340,,
ANS002002100,劇場,,6fWfjbQGQpm,植物生理・生殖の巻,,ショクブツセイリ セイショクノマキ,1922,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16344,,
ANS002002000,劇場,,P58WMUbrT2m,地球の巻,,チキュウノマキ,1922,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16342,,
ANS000001500,劇場,,bNNjn4V2HPU,舌切雀,1923,シタキリスズメ,1923,2,,,,,浅草大東京,-,,http://mediaarts-db.jp/an/anime_series/19,,
ANS002002200,劇場,,Bh7HNcQnktf,転ばぬ先の杖,,コロバヌサキノツエ,1923,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16346,,
ANS002002300,劇場,,UAQC6wr25s6,悪魔祓い,,アクマバライ,1923,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16348,,
ANS002002400,劇場,,iK6N5eCjMWC,雪,1923,ユキ,1923,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16350,,
ANS000002900,劇場,,FxJquJCCgjA,人気の焦点に立てる後藤新平,,ニンキノショウテンニタテルゴトウシンペイ,1924,2,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/37,,
ANS000002800,劇場,,LBDd6VNThDB,教育お伽漫画 兎と亀,,キョウイクオトギマンガ ウサギトカメ,1924,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/35,,
ANS002025000,不明,,BPaEzBDPjC9,宝珠のささやき,,ホウジュノササヤキ,1924,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16770,,
ANS000881300,劇場,,NdZuEs5MSd3,蟹満寺縁起,,カニマンジエンギ,1924,,,,,,深田商会映画部[提供]NFC,-,,http://mediaarts-db.jp/an/anime_series/14076,,
ANS002002500,劇場,,7yJHTZL5AqX,郵便の旅,,ユウビンノタビ,1924,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16352,,
ANS002024900,不明,,6kQYv5vk63X,傀儡師,,クグツシ,1924,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16768,,
ANS000692500,劇場,,FnBVMLUotpk,ノンキナトウサン竜宮参り,,ノンキナトウサンリュウグウマイリ,1925,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/12018,,
ANS002003800,劇場,,RW3dDCQuQFd,勤倹貯蓄 塩原多助,,キンケンチョチク シオバラタスケ,1925,,,,,,-,-,-,http://mediaarts-db.jp/an/anime_series/16376,,
ANS002014400,不明,,tWFLFPceZ7q,実録忠臣蔵,1925,ジツロクチュウシングラ,1925,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16566,,
ANS002014100,不明,,9SUigopsYBi,醒めよ有権者,,サメヨユウケンシャ,1925,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16560,,
ANS002014000,不明,,Uh7RnBfxhop,国家を救え,,コッカヲスクエ,1925,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16558,,
ANS002014300,不明,,QGZNk7yWUjm,市政刷新,,シセイサッシン,1925,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16564,,
ANS002014500,不明,,SnouAJxY3EW,頓智博士,,トンチハカセ,1925,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16568,,
ANS002014200,不明,,qJQbiJ3NeBn,予算政治,,ヨサンセイジ,1925,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16562,,
ANS000692400,劇場,,x2KWA22oJZm,姥捨山,,ウバステヤマ,1925,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/12016,,
ANS002009100,劇場,,9aMnEFZrV78,姨捨山,,ウバステヤマ,1925,,,,,,東京漫画倶樂部,-,,http://mediaarts-db.jp/an/anime_series/16466,,
ANS002009900,劇場,,9B632kRq4KH,壺,,ツボ,1925,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16480,,
ANS000003100,劇場,,4GJqnmbxtUq,馬具田城の盗賊,,バグタジョウノトウゾク,1926,7,15,,,,中央映画社,-,,http://mediaarts-db.jp/an/anime_series/41,,
ANS000003400,劇場,,RQx2fafucYS,怠け太郎と何にも仙人,,ナマケタロウトナンニモセンニン,1926,10,12,,,,岩松洋行,-,,http://mediaarts-db.jp/an/anime_series/47,,
ANS000003200,劇場,,Qi6KiFWRbq2,孫悟空物語,,ソンゴクウモノガタリ,1926,10,29,,,,中央映画社,-,,http://mediaarts-db.jp/an/anime_series/43,,
ANS002006700,劇場,,wnCV4byw2AX,のんきなとうさん 山崎街道・定九郎とサツマイモの巻,,ノンキナトウサン ヤマサキカイドウ サダクロウトサツマイモノマキ,1926,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16424,,
ANS002015100,不明,,EaEqWQWSzd4,夢の凸坊 （凸坊の夢物語）,,ユメノトツボウ トツボウノユメモノガタリ,1926,,,,,,岩松洋行,-,,http://mediaarts-db.jp/an/anime_series/16578,,
ANS002015300,不明,,awstmmbmwS2,公衆衛生を守れ,,コウシュウエイセイヲマモレ,1926,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16582,,
ANS002014700,不明,,znMsCpd5dTL,松ちゃんの剛勇,,マツチャンノゴウユウ,1926,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16572,,
ANS002015200,不明,,Fy4ErirKYtv,そのつもりで,,ソノツモリデ,1926,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16580,,
ANS002015400,不明,,uzgEAR7URma,つばめの報恩,,ツバメノホウオン,1926,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16584,,
ANS002014900,不明,,m3jdGKAcuA7,新カチカチ山,,シンカチカチヤマ,1926,,,,,,岩松洋行,-,,http://mediaarts-db.jp/an/anime_series/16576,,
ANS002010700,不明,,xZKJeKB8Amj,病毒の伝播,,ビョウドクノデンパ,1926,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16494,,
ANS002014600,不明,,ENCVEXx7ToM,曽我夜討,,ソガヨウチ,1926,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16570,,
ANS002014800,不明,,zcK3WrYCLUi,忠臣蔵,,チュウシングラ,1926,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16574,,
ANS000003300,劇場,,mCjagZeWAMu,みかん船,,ミカンブネ,1927,2,11,,,,中央映画配給社,-,,http://mediaarts-db.jp/an/anime_series/45,,
ANS002015500,不明,ダブり,fyNrBrCjkSp,猿蟹合戦,1927・ダブり,サルカニガッセン,1927,5,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/16586,,同じのある
ANS002008400,劇場,,LhZQm2TFrqc,猿蟹合戦,1927,サルカニガッセン,1927,5,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/16452,,
ANS000692600,劇場,,jbJUgvWfbTo,蛸の骨,,タコノホネ,1927,11,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/12020,,
ANS000692700,劇場,,qWMyCe7SYVm,鯨,,クジラ,1927,11,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/12022,,
ANS002008300,劇場,,cmsbQnK3DuD,映画演説 政治の倫理化 後藤新平 1926,,エイガエンゼツ セイジノリンリカ ゴトウシンペイ センキュウキャクニジュウロク,1927,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16450,,
ANS002016300,不明,,gVP6HAL7o79,弥次喜多・地獄極楽,,ヤジキタ ジゴクゴクラク,1927,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16602,,
ANS002015800,不明,,xghh43JjyNM,福の神と貧乏神,,フクノカミトビンボウガミ,1927,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16592,,
ANS002015700,不明,,vmX3c7LTEZX,新・塩原多助,,シン シオバラタスケ,1927,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16590,,
ANS002016000,不明,,BApgJydvauX,飽くまで斗え,,アクマデタタカエ,1927,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16596,,
ANS002015600,不明,,ZDkQfhbwaw6,協同の力,,キョウドウノチカラ,1927,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16588,,
ANS002016100,不明,,yw4Q4NB8qrM,菌軍征服,,キングンセイフク,1927,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16598,,
ANS002016200,不明,,4cSKxyzWiGK,七つの夢,,ナナツノユメ,1927,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16600,,
ANS002015900,劇場,,3c2tkTjAU76,大和魂,,ヤマトダマシイ,1927,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16594,,
ANS000692800,劇場,,wuRto2bzxeH,お江戸の春,,オエドノハル,1928,2,,,,,東亜キネマ,玉の浦人,,http://mediaarts-db.jp/an/anime_series/12024,,
ANS000003500,劇場,,ZWjmY4ApmH4,珍説吉田御殿,武者修行物語,チンセツ ヨシダゴデン,1928,4,27,,,,中央映画社,-,,http://mediaarts-db.jp/an/anime_series/49,,
ANS000692900,劇場,,L6bA67QKzaX,文福茶釜,1928,ブンブクチャガマ,1928,7,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/12026,,
ANS000693300,劇場,,vDakVvo5hHx,孫悟空,1928,ソンゴクウ,1928,7,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/12034,,
ANS000001100,劇場,,AmbB5U7EeMb,漫画 花咲爺,,マンガ ハナサカジジイ,1928,7,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/15,,
ANS000003600,劇場,,uJj6GE7bpxB,出世忍者術 松之助再来,,シュッセニンジャジュツ マツノスケサイライ,1928,8,10,,,,-,中山呑海,,http://mediaarts-db.jp/an/anime_series/51,,
ANS000003700,劇場,,exus9unFt9T,四十人の盗賊,,ヨンジュウニンノトウゾク,1928,9,14,,,,スターフィルム社,-,,http://mediaarts-db.jp/an/anime_series/53,,
ANS000693000,劇場,,9Azp7BHvuYd,動物オリムピック大会,,ドウブツオリンピック,1928,9,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/12028,,
ANS000002100,劇場,,dwihZa3miak,お伽噺 日本一 桃太郎,,オトギバナシ ニホンイチ モモタロウ,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/29,,
ANS002016700,不明,,SBCGuX3T542,或る夏の夜の川端,,アルナツノヨルノカワバタ,1928,,,,,,岩松洋行,-,,http://mediaarts-db.jp/an/anime_series/16610,,
ANS000693200,劇場,,4RWRcsBVgSy,吃驚仰天真珠大王,,ビックリギョウテンシンジュダイオウ,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/12032,,
ANS000881400,劇場,,Dh9ifXS8tYm,御国の為に,1928,オクニノタメニ,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/14078,,
ANS002017300,不明,,AwQUz6FgXRz,普選漫史特別議会,,フセンマンシトクベツギカイ,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16622,,
ANS002016500,不明,,4GwWVe3PEes,一寸法師,1928,イッスンボウシ,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16606,,
ANS002016400,不明,,957P6zyCQSq,舌切り雀,1928,シタキリスズメ,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16604,,
ANS002017200,不明,,qCE8EdFftUY,太平洋横断飛行,,タイヘイヨウオウダンヒコウ,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16620,,
ANS002016800,不明,,Yx6JPMCrTF9,弥次喜多旅日記,,ヤジキタタビニッキ,1928,,,,,,岩松洋行,-,,http://mediaarts-db.jp/an/anime_series/16612,,
ANS000693100,劇場,,VZxxnaZ9iz6,きりぬき浦島,,キリヌキウラシマ,1928,,,,,,中央映画社,-,,http://mediaarts-db.jp/an/anime_series/12030,,
ANS002017100,不明,,T82pY5RpBoN,日の丸は輝く,,ヒノマルハカガヤク,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16618,,
ANS002017000,不明,,T7zLtsVrYkg,鬼の住む島,,オニノスムシマ,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16616,,
ANS002017400,不明,,yULgzDgX2Eq,牛若と弁慶,,ウシワカトベンケイ,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16624,,
ANS002016900,不明,,ARyQdxCBRF3,己を衛れ,,オノレヲマモレ,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16614,,
ANS002013000,不明,,mqwhF5z2WM6,魚の國,,サカナノクニ,1928,,,,,,文部省[頒布],-,,http://mediaarts-db.jp/an/anime_series/16538,,文部省によるプロパガンダ映画
ANS002016600,不明,,AodQQniEi9v,星,,ホシ,1928,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16608,,
ANS000693400,劇場,,wbBfNNjN96r,蛙は蛙,,カエルハカエル,1929,2,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/12036,,
ANS000693500,劇場,,e3Mpm2fgQjJ,アルキメデスと黄金の王冠,,アルキメデストオウゴンノオウカン,1929,3,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/12038,,
ANS000693600,劇場,,LUcmkbq78L6,黄金の花,,コガネノハナ,1929,5,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/12040,,
ANS000693700,劇場,,LBjwUVTGhUy,太郎さんの汽車,,タロウサンノキシャ,1929,6,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/12042,,
ANS000002300,劇場,,xc5cPNEhhqQ,瘤取り,1929,コブトリ,1929,10,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/31,,
ANS002019100,不明,ダブり,Wp9xoGDAGG7,衛生かるた （保健イロハカルタ）,ダブり,エイセイカルタ ホケンイロハカルタ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16656,,同じのある
ANS002019200,その他,,p38NefMuffU,衛生かるた （保健イロハカルタ）,,エイセイカルタ ホケンイロハカルタ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16658,,
ANS002020100,不明,,Ad5YX6jujBH,太郎と白・毛生え薬の巻,,タロウトシロ ケハエクスリノマキ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16676,,
ANS002017900,不明,,WKo77L79Kjr,豹の斑はどうして出来た,,ヒョウノマダラハドウシテデキタ,1929,,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/16632,,
ANS002005800,劇場,,mHCZMkE7Ukd,ジラフの首はなぜ長い,,ジラフノクビハナゼナガイ,1929,,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/16408,,
ANS002020000,不明,,vapnxVDvk56,太郎と白・学校の巻,,タロウトシロ ガッコウノマキ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16674,,
ANS002018400,不明,,5SWy9KFnqBL,普選漫史協定案の巻,,フセンマンシキョウテイアンノマキ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16642,,
ANS002020500,不明,,qK2ARj23bDV,実録忠臣蔵,1929,ジツロクチュウシングラ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16682,,
ANS002019900,不明,,E8gcoXWF6xC,一寸法師,1929,イッスンボウシ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16672,,
ANS002018700,不明,,eNZV4jkvupT,アリババの話,,アリババノハナシ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16648,,
ANS002018100,不明,,DLubKkiVCeM,忠吉は帰った,,チュウキチハカエッタ,1929,,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/16636,,
ANS002018800,不明,,iufUMrxMj5k,土瓶のゆくへ,,ドビンノユクエ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16650,,
ANS002019500,不明,,jpPoDaXoLzg,忍術チビスケ,,ニンジュツチビスケ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16664,,
ANS002018300,不明,,8giQtXiwGWp,うそつき城,,ウソツキジョウ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16640,,
ANS000881500,劇場,,68WKWstWAb9,こがねの花,,コガネノハナ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/14080,,
ANS002020400,不明,,RwYtvScVAzv,昭和の浦島,,ショウワノウラシマ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16680,,
ANS002019400,不明,,744x8q2Gchc,凸坊猛獣狩,,トツボウモウジュウカリ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16662,,
ANS002012400,不明,,VK2xwUFWugG,二つの世界,,フタツノセカイ,1929,,,,,,文部省[頒布],青池忠三,,http://mediaarts-db.jp/an/anime_series/16526,,
ANS002018600,不明,,RM6qucmkpw2,二つの太陽,,フタツノタイヨウ,1929,,,,,,-,杉山健,,http://mediaarts-db.jp/an/anime_series/16646,,
ANS002018900,不明,,eqg99mNQNK9,因幡の兎,,イナバノウサギ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16652,,
ANS002019300,不明,,sfY8dGh7Yeu,家庭衛生,,カテイエイセイ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16660,,
ANS002019700,不明,,EDrwg2St7nb,魚の曲芸,,サカナノキョクゲイ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16668,,
ANS002019000,不明,,6S2qyQTV3Jy,愚かな鳥,,オロカナトリ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16654,,
ANS002018200,不明,,2y8WRs4f743,雪,1929,ユキ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16638,,
ANS002019800,不明,,PU695BtJRJC,団子串助,,ダンゴクシスケ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16670,,
ANS002018500,不明,,FyBrq3PnkZU,憧れて,,アコガレテ,1929,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16644,,
ANS000003900,劇場,,Bh8iSZTVEJb,黒ニャゴ,,クロニャゴ,1930,1,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/57,,
ANS000693800,劇場,,HsiXDVxhGjZ,おいらの野球,,オイラノヤキュウ,1930,3,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/12044,,
ANS000693900,劇場,,TMYjBDErRA9,煙突屋ペロー,,エントツヤペロー,1930,4,13,,,,深田商会,田中喜次,,http://mediaarts-db.jp/an/anime_series/12046,,
ANS002008500,劇場,,HvEt3u95s2V,猿正宗,,サルマサムネ,1930,6,1,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16454,,
ANS000694000,劇場,,QzkR6RzVj5e,村祭,,ムラマツリ,1930,10,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/12048,,
ANS002021900,不明,,DaoqEnkp6ss,何が凸ちゃんを落第させたか,,ナニガトツチャンヲラクダイサセタカ,1930,,,,,,国華映画,-,,http://mediaarts-db.jp/an/anime_series/16710,,
ANS002021800,不明,,Y93UW8Xdsxt,アジ太プロ吉消費組合の巻,,アジタプロキチショウヒクミアイノマキ,1930,,,,,,-,松崎啓次,,http://mediaarts-db.jp/an/anime_series/16708,,
ANS002020900,不明,,gbhJEHSGvJr,こま犬の眼 （狗犬の眼）,,コマイヌノメ,1930,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16690,,
ANS002022100,その他,ダブり,ruttw2YS2fb,バクテリア進軍,ダブり,バクテリアシングン,1930,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16714,,同じのある
ANS002021600,不明,,daVhEr4MxGx,植林美譚・凸坊の成功,,ショクリンビタン トツボウノセイコウ,1930,,,,,,岡本洋行,-,,http://mediaarts-db.jp/an/anime_series/16704,,
ANS002020600,不明,,LyhJoGc2pwM,国家・君が代,1930,コッカ キミガヨ,1930,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16684,,
ANS002020200,不明,,QbCVwUypcuw,太郎さんの冒険撮影,,タロウサンノボウケンサツエイ,1930,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16678,,
ANS002011800,不明,,PWT8UT5EEDp,おいらのスキー,,オイラノスキー,1930,,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/16514,,
ANS002022000,不明,,Sd2zqHoUBpP,バクテリア進軍,,バクテリアシングン,1930,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16712,,
ANS002021200,不明,,Bw8r3LFz4F2,家畜は農家の宝,,カチクハノウカノタカラ,1930,,,,,,フヂワラフィルムラボラトリー,-,,http://mediaarts-db.jp/an/anime_series/16696,,
ANS002020800,不明,,LJURejJG5zw,昭チャンの玩具,,ショウチャンノガング,1930,,,,,,-,井上麗吉,,http://mediaarts-db.jp/an/anime_series/16688,,
ANS002021700,不明,,dzcWQ36msXT,俺達の広告,,オレタチノコウコク,1930,,,,,,-,北川鉄夫,,http://mediaarts-db.jp/an/anime_series/16706,,
ANS002021100,不明,,ofxNEc6yJqW,馬の寄生虫,,ウマノキセイチュウ,1930,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16694,,
ANS002021400,不明,,exTvrD5QYEH,愛馬の誉,,アイバノホマレ,1930,,,,,,フヂワラフィルムラボラトリー,-,,http://mediaarts-db.jp/an/anime_series/16700,,
ANS002018000,不明,,ejmLGTkP2fb,火山の話,,カザンノハナシ,1930,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16634,,
ANS002021000,不明,,G245QBmTKNX,牛の仇討,,ウシノアダウチ,1930,,,,,,フヂワラフィルムラボラトリー,-,,http://mediaarts-db.jp/an/anime_series/16692,,
ANS002021300,不明,,XpxUNuLuZ3z,肥料配合,,ヒリョウハイゴウ,1930,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16698,,
ANS002003400,劇場,,jXi6C2o6xdE,お関所,,オセキショ,1930,,,,,,中央映画社,-,,http://mediaarts-db.jp/an/anime_series/16368,,
ANS002021500,不明,,6LAgiYGJh6Q,暁の空,,アカツキノソラ,1930,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16702,,
ANS002020700,不明,,u48ehRFTRkW,電鈴,,デンリン,1930,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16686,,
ANS000003800,劇場,,dyzuQnJKGHv,難船ス物語 第壱篇 猿ヶ島,,ナンセンスモノガタリ ダイイッペン サルガシマ,1931,1,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/55,,
ANS000694100,劇場,,MSBWYUgYjSP,かうもり,,カウモリ,1931,1,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/12050,,
ANS000694200,劇場,,G3kAfKtFDsd,奴隷戦争,,ドレイセンソウ,1931,3,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/12052,,
ANS000004200,劇場,,qs2DSJcoJv3,馬鹿八と城主様,,バカハチトジョウシュサマ,1931,5,12,,,,-,竹内俊一,,http://mediaarts-db.jp/an/anime_series/63,,
ANS002012900,不明,,Mb4kcUvM6pF,漫画レビュー 春,,マンガレビュー ハル,1931,6,,,,,横浜シネマ商会,-,,http://mediaarts-db.jp/an/anime_series/16536,,
ANS000694300,劇場,,xCJ4tqfgT9b,タヌ吉のお話,,タヌキチノオハナシ,1931,6,,,,,-,村田安司,,http://mediaarts-db.jp/an/anime_series/12054,,
ANS000694400,劇場,,2VhGvKpG7c6,商人と猿の群,,ショウニントサルノムレ,1931,10,,,,,-,坪内逍遙,,http://mediaarts-db.jp/an/anime_series/12056,,
ANS000694500,劇場,,3aCeTaQyayu,空の桃太郎,,ソラノモモタロウ,1931,11,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/12058,,
ANS000004100,劇場,,WL9zGGSNM4A,難船ス物語 第弐篇 海賊船,,ナンセンスモノガタリ ダイニヘン カイゾクセン,1931,,,,,,-,清水秀雄,,http://mediaarts-db.jp/an/anime_series/61,,
ANS002023200,不明,,kUeD7CQR2No,武蔵山と朝潮の珍相撲,,ムサシヤマトアサシオノチンズモウ,1931,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16734,,
ANS002004400,劇場,,K5VYEgMgByS,国家・君が代,1931,コッカ キミガヨ,1931,,,,,,伴野商店,-,,http://mediaarts-db.jp/an/anime_series/16384,,
ANS002022400,不明,,YBouoMksmGW,御国の為に,1931,オクニノタメニ,1931,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16720,,
ANS002022200,不明,,KLA7kvNttYx,あっぱれ安さん,,アッパレヤスサン,1931,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16716,,
ANS002003200,劇場,,6Si5Rvu3hbu,おもちゃの汽車,,オモチャノキシャ,1931,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16364,,
ANS000001800,劇場,,zz8wJ3yHpr7,浦島太郎,1931,ウラシマタロウ,1931,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/23,,
ANS002005700,劇場,,2EewyHhZUjQ,猿蟹合戦,1931,サルカニガッセン,1931,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16406,,
ANS000881600,劇場,,PjBvifa6qpP,三匹の小熊さん,,サンビキノコグマサン,1931,,,,,,-,村山籌子,,http://mediaarts-db.jp/an/anime_series/14082,,
ANS002023900,不明,,pp3mjcgJ8EA,文福茶釜,1931,ブンプクチャガマ,1931,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16748,,
ANS002012600,不明,,imPyhLi7ojc,漫画 狼は狼だ,,マンガ オオカミハオオカミダ,1931,,,,,,-,青地忠三,,http://mediaarts-db.jp/an/anime_series/16530,,
ANS002023500,不明,,PNi8a2J2siU,ゴーストップ,,ゴーストップ,1931,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16740,,
ANS000004000,劇場,,hKQrx2Srpc5,ちょん切れ蛇,,チョンギレヘビ,1931,,,,,,第一映画社,前川千帆,,http://mediaarts-db.jp/an/anime_series/59,,
ANS002023600,不明,,vMb5zBgP3Gm,五一ぢいさん,,ゴイチヂイサン,1931,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16742,,
ANS000881900,劇場,,sQx3eMZRXYh,茶目子の一日,,チャメコノイチニチ,1931,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/14088,,
ANS002022700,不明,,wQtuvM3z5dn,三角の世界,,サンカクノセカイ,1931,,,,,,-,井上麗吉,,http://mediaarts-db.jp/an/anime_series/16726,,
ANS002010200,劇場,,np7zo3dMWC9,鼠の留守番,,ネズミノルスバン,1931,,,,,,-,-,,http://mediaarts-db.jp/an/anime_series/16484,,
